inning,over,ball,batting_team,bowling_team,batter,bowler,city,venue,phase,current_score,balls_bowled,balls_remaining,wickets_lost,current_run_rate,runs_last_6,runs_last_12,wkts_last_12,striker_runs,striker_balls,striker_sr,batter_avg_runs,bowler_wickets,bowler_economy
1,4,2,16,18,629,410,8,28,2,23,26,94,1,5.307692307692308,3.0,6.0,1.0,8,8,100.0,1.0,0,0.0
1,19,4,6,4,371,118,7,38,0,157,121,-1,5,7.785123966942148,7.0,18.0,1.0,33,22,150.0,1.5,3,4.909090909090909
1,9,6,1,3,17,516,9,2,1,73,60,60,3,7.3,3.0,13.0,1.0,14,13,107.6923076923077,1.0769230769230769,1,6.545454545454546
1,14,6,1,6,17,346,21,8,1,98,91,29,4,6.461538461538462,10.0,15.0,0.0,15,16,93.75,0.9375,1,8.470588235294118
2,6,6,16,2,30,8,10,0,1,66,41,79,1,9.658536585365852,3.0,11.0,1.0,2,5,40.0,0.4,0,2.4
2,15,1,16,8,534,252,2,23,0,81,99,21,9,4.909090909090909,3.0,11.0,0.0,3,6,50.0,0.5,0,9.428571428571429
2,16,2,13,8,241,444,23,14,0,136,102,18,6,8.0,13.0,26.0,1.0,11,5,220.00000000000003,2.2,2,5.052631578947369
1,6,1,16,10,629,162,2,23,1,41,38,82,0,6.473684210526316,7.0,13.0,0.0,26,19,136.8421052631579,1.368421052631579,0,3.5
1,15,4,6,13,124,76,18,46,0,139,98,22,2,8.510204081632654,21.0,32.0,0.0,75,49,153.0612244897959,1.530612244897959,0,11.25
1,7,5,10,18,283,459,16,41,1,58,47,73,3,7.404255319148937,4.0,6.0,1.0,2,4,50.0,0.5,0,7.875
1,6,5,13,6,454,66,7,40,1,68,42,78,1,9.714285714285714,14.0,27.0,0.0,31,20,155.0,1.55,0,6.0
1,0,3,16,10,629,482,2,23,2,2,2,118,0,6.0,2.0,2.0,0.0,0,1,0.0,0.0,0,6.0
1,19,7,10,8,355,357,26,55,0,164,125,-5,6,7.872000000000001,19.0,25.0,1.0,4,6,66.66666666666666,0.6666666666666666,3,13.2
2,5,4,0,11,340,293,26,9,2,22,36,84,1,3.6666666666666665,3.0,7.0,1.0,8,15,53.333333333333336,0.5333333333333333,0,6.0
2,0,4,3,0,409,181,8,27,2,0,3,117,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0,0.0
1,18,1,6,8,57,444,0,50,0,123,109,11,6,6.770642201834862,6.0,9.0,0.0,7,9,77.77777777777779,0.7777777777777778,0,7.666666666666667
1,3,4,13,8,564,241,23,14,2,24,22,98,0,6.545454545454546,8.0,11.0,0.0,11,12,91.66666666666666,0.9166666666666666,0,8.0
2,15,1,8,2,397,12,34,49,0,110,94,26,1,7.021276595744681,5.0,15.0,0.0,11,9,122.22222222222224,1.2222222222222223,0,8.307692307692308
1,14,1,3,1,614,377,6,53,1,104,86,34,3,7.255813953488372,10.0,18.0,0.0,51,36,141.66666666666669,1.4166666666666667,0,8.0
2,15,2,8,7,661,335,22,33,0,102,93,27,3,6.580645161290323,4.0,10.0,1.0,4,4,100.0,1.0,0,4.615384615384616
1,2,6,8,16,599,323,0,50,2,7,18,102,3,2.333333333333333,4.0,4.0,3.0,4,5,80.0,0.8,1,4.8
2,2,4,3,0,565,242,30,30,2,13,16,104,1,4.875,3.0,12.0,1.0,2,3,66.66666666666666,0.6666666666666666,0,2.0
2,8,3,18,16,512,40,16,42,1,65,51,69,0,7.647058823529412,8.0,11.0,0.0,39,28,139.28571428571428,1.3928571428571428,0,9.0
2,17,2,0,8,546,444,23,14,0,131,105,15,5,7.485714285714286,9.0,10.0,1.0,50,36,138.88888888888889,1.3888888888888888,2,3.6
1,12,2,0,9,513,120,26,6,1,119,74,46,3,9.648648648648647,6.0,13.0,0.0,16,11,145.45454545454547,1.4545454545454546,0,6.0
2,13,5,3,11,423,426,10,16,1,123,83,37,4,8.891566265060241,7.0,10.0,2.0,7,7,100.0,1.0,2,6.75
2,15,2,2,12,490,120,1,32,0,140,92,28,2,9.130434782608695,13.0,23.0,0.0,11,6,183.3333333333333,1.8333333333333333,0,6.0
2,12,6,8,10,397,374,8,28,1,104,78,42,3,8.0,8.0,20.0,1.0,52,42,123.8095238095238,1.238095238095238,3,7.764705882352941
2,11,2,3,10,590,10,26,9,1,86,68,52,4,7.588235294117647,4.0,15.0,1.0,19,16,118.75,1.1875,1,8.76923076923077
1,16,2,2,0,557,118,12,13,0,129,101,19,4,7.663366336633664,7.0,20.0,0.0,24,19,126.3157894736842,1.263157894736842,0,6.857142857142857
2,17,2,5,16,467,201,26,6,0,137,107,13,4,7.682242990654206,7.0,21.0,0.0,18,16,112.5,1.125,0,5.0769230769230775
1,3,2,8,10,502,88,26,56,2,26,21,99,1,7.428571428571429,14.0,20.0,1.0,5,7,71.42857142857143,0.7142857142857143,1,6.0
1,18,2,16,8,615,104,2,23,0,125,110,10,5,6.818181818181818,10.0,16.0,1.0,48,39,123.07692307692308,1.2307692307692308,1,8.526315789473685
2,8,2,9,5,296,289,1,32,1,88,53,67,0,9.962264150943396,7.0,14.0,0.0,48,34,141.1764705882353,1.411764705882353,0,0.0
2,12,5,6,13,206,456,7,40,1,80,80,40,4,6.0,9.0,14.0,0.0,6,12,50.0,0.5,1,4.105263157894737
1,10,1,16,18,216,177,26,6,1,43,64,56,7,4.03125,2.0,4.0,3.0,0,1,0.0,0.0,2,2.5
1,11,3,0,12,577,374,8,28,1,76,69,51,3,6.608695652173913,3.0,8.0,1.0,6,9,66.66666666666666,0.6666666666666666,1,3.4285714285714284
1,9,2,9,12,396,161,24,4,1,81,56,64,3,8.678571428571429,15.0,20.0,1.0,1,1,100.0,1.0,0,6.0
1,10,4,18,10,70,346,16,43,1,150,65,55,2,13.846153846153843,12.0,30.0,0.0,55,20,275.0,2.75,0,17.25
2,2,1,0,16,473,303,30,31,2,12,12,108,0,6.0,3.0,12.0,0.0,3,6,50.0,0.5,0,0.0
1,9,3,16,18,203,396,8,28,1,57,58,62,2,5.896551724137932,3.0,6.0,0.0,8,15,53.333333333333336,0.5333333333333333,0,6.0
1,19,2,13,8,34,167,1,44,0,157,118,2,7,7.983050847457626,11.0,15.0,2.0,29,18,161.11111111111111,1.6111111111111112,2,7.428571428571429
1,12,2,0,8,154,346,8,27,1,86,77,43,4,6.701298701298701,6.0,11.0,1.0,4,3,133.33333333333331,1.3333333333333333,1,7.846153846153847
1,12,5,0,18,64,499,16,41,1,95,76,44,2,7.5,8.0,13.0,0.0,3,4,75.0,0.75,1,5.4
2,17,2,10,8,249,241,23,14,0,136,108,12,4,7.555555555555555,8.0,18.0,0.0,23,14,164.28571428571428,1.6428571428571428,0,16.5
1,18,5,13,16,241,168,0,50,0,138,113,7,6,7.327433628318585,14.0,24.0,0.0,14,6,233.33333333333331,2.333333333333333,2,10.434782608695652
2,7,6,10,0,530,443,10,1,1,72,50,70,1,8.639999999999999,6.0,14.0,1.0,0,0,0.0,0.0,1,4.8
1,2,6,16,4,629,333,32,45,2,15,17,103,1,5.294117647058823,6.0,13.0,1.0,8,9,88.88888888888889,0.8888888888888888,0,4.363636363636364
2,0,5,2,12,512,63,26,56,2,5,4,116,0,7.5,5.0,5.0,0.0,0,0,0.0,0.0,0,7.5
2,1,3,16,10,629,61,3,24,2,7,8,112,0,5.25,6.0,7.0,0.0,2,4,50.0,0.5,0,6.0
1,6,6,16,0,124,289,33,21,1,32,41,79,2,4.682926829268293,4.0,7.0,1.0,15,23,65.21739130434783,0.6521739130434783,0,3.6
2,8,6,16,8,282,444,23,15,1,58,52,68,5,6.6923076923076925,7.0,8.0,3.0,0,0,0.0,0.0,2,4.588235294117647
1,17,4,9,10,371,98,24,4,0,130,107,13,4,7.289719626168225,13.0,23.0,1.0,55,41,134.14634146341464,1.3414634146341464,0,9.391304347826086
2,3,6,12,2,256,12,28,10,2,38,23,97,0,9.91304347826087,15.0,25.0,0.0,28,14,200.0,2.0,0,10.363636363636363
2,2,1,3,0,133,10,8,27,2,13,12,108,0,6.5,9.0,13.0,0.0,2,2,100.0,1.0,0,4.0
2,3,7,13,8,660,106,23,15,2,59,26,94,1,13.615384615384617,5.0,19.0,0.0,54,19,284.2105263157895,2.8421052631578947,0,5.0
1,17,4,16,18,528,333,2,23,0,142,111,9,5,7.675675675675675,14.0,18.0,1.0,8,5,160.0,1.6,1,8.571428571428571
2,0,6,1,0,349,353,27,54,2,2,5,115,0,2.4,2.0,2.0,0.0,2,5,40.0,0.4,0,2.4
1,7,6,10,0,563,206,5,35,1,48,47,73,1,6.127659574468085,4.0,9.0,0.0,15,19,78.94736842105263,0.7894736842105263,0,3.6
2,16,4,16,1,343,0,2,23,0,138,102,18,4,8.117647058823529,22.0,29.0,1.0,17,5,340.0,3.4,0,8.857142857142858
1,19,4,16,6,371,145,3,25,0,183,121,-1,4,9.074380165289256,24.0,35.0,0.0,30,31,96.7741935483871,0.967741935483871,1,9.391304347826086
1,17,6,10,3,217,261,26,55,0,89,110,10,8,4.854545454545455,6.0,9.0,0.0,33,22,150.0,1.5,1,6.0
1,11,5,8,16,609,161,26,10,1,83,71,49,7,7.014084507042253,6.0,7.0,1.0,0,0,0.0,0.0,1,0.0
2,17,5,9,5,598,326,1,32,0,153,110,10,5,8.345454545454546,4.0,14.0,2.0,0,2,0.0,0.0,1,6.521739130434782
1,12,6,6,10,542,428,26,55,1,113,78,42,1,8.692307692307692,13.0,20.0,0.0,78,52,150.0,1.5,0,12.0
2,7,1,9,18,283,35,24,4,1,55,44,76,2,7.5,10.0,16.0,1.0,1,1,100.0,1.0,0,6.0
1,17,7,0,3,374,502,8,27,0,135,109,11,3,7.431192660550458,9.0,17.0,0.0,36,23,156.52173913043478,1.565217391304348,1,4.25
1,8,3,1,7,132,319,22,33,1,27,53,67,3,3.056603773584905,4.0,10.0,0.0,1,9,11.11111111111111,0.1111111111111111,0,3.0
1,8,4,10,16,530,277,3,24,1,44,52,68,3,5.0769230769230775,3.0,9.0,0.0,11,15,73.33333333333333,0.7333333333333333,0,2.0
2,2,3,13,8,242,272,23,15,2,28,15,105,1,11.2,16.0,25.0,1.0,6,3,200.0,2.0,0,10.666666666666666
2,5,2,2,12,147,63,10,1,2,53,31,89,0,10.258064516129032,10.0,20.0,0.0,37,17,217.6470588235294,2.176470588235294,0,0.0
2,11,6,16,2,208,430,10,0,1,105,71,49,3,8.873239436619718,10.0,15.0,1.0,1,1,100.0,1.0,1,4.8
2,8,5,2,18,490,51,0,50,1,43,52,68,2,4.961538461538462,3.0,6.0,1.0,2,6,33.33333333333333,0.3333333333333333,0,6.0
1,17,4,3,6,125,306,7,37,0,140,108,12,6,7.777777777777778,10.0,15.0,0.0,12,8,150.0,1.5,2,6.545454545454546
2,16,5,13,2,139,222,10,1,0,180,111,9,5,9.72972972972973,18.0,22.0,2.0,0,0,0.0,0.0,2,9.517241379310343
2,15,3,6,0,542,118,8,27,0,126,92,28,3,8.217391304347826,12.0,21.0,0.0,58,39,148.71794871794873,1.4871794871794872,0,9.75
1,3,5,0,11,188,10,30,52,2,27,22,98,0,7.363636363636364,18.0,20.0,0.0,23,16,143.75,1.4375,0,21.0
1,7,5,16,13,30,348,2,23,1,38,46,74,2,4.956521739130435,5.0,8.0,1.0,0,0,0.0,0.0,1,8.4
1,10,2,0,8,188,346,8,27,1,75,65,55,3,6.9230769230769225,8.0,11.0,1.0,5,6,83.33333333333334,0.8333333333333334,1,10.285714285714285
2,13,3,16,8,501,28,2,23,1,102,82,38,3,7.463414634146342,15.0,19.0,2.0,5,5,100.0,1.0,1,7.7142857142857135
1,7,3,3,7,656,335,10,16,1,49,46,74,3,6.391304347826087,6.0,7.0,2.0,0,1,0.0,0.0,1,7.7142857142857135
2,10,4,8,0,501,169,23,14,1,93,64,56,1,8.71875,13.0,21.0,0.0,64,36,177.77777777777777,1.7777777777777777,1,8.0
1,3,2,16,9,629,65,3,24,2,29,19,101,0,9.157894736842106,11.0,24.0,0.0,19,13,146.15384615384613,1.4615384615384617,0,14.571428571428571
1,0,1,10,16,477,303,3,24,2,0,0,120,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
2,14,5,10,0,477,371,8,27,1,95,88,32,3,6.477272727272728,4.0,8.0,0.0,8,13,61.53846153846154,0.6153846153846154,0,6.545454545454546
2,2,2,13,0,184,438,0,57,2,30,13,107,0,13.846153846153848,20.0,29.0,0.0,8,3,266.66666666666663,2.6666666666666665,0,12.0
2,7,4,1,10,132,217,16,42,1,51,44,76,2,6.954545454545455,12.0,13.0,1.0,1,6,16.666666666666664,0.1666666666666666,0,20.0
1,19,6,13,10,394,481,34,49,0,89,122,-2,9,4.3770491803278695,6.0,11.0,1.0,7,6,116.66666666666669,1.1666666666666667,0,5.52
2,16,4,8,10,661,217,23,14,0,121,101,19,3,7.188118811881188,13.0,17.0,0.0,32,24,133.33333333333331,1.3333333333333333,1,7.090909090909091
1,2,1,6,18,289,71,7,37,2,8,12,108,0,4.0,6.0,8.0,0.0,1,5,20.0,0.2,0,2.0
2,14,1,6,18,368,78,16,42,1,81,85,35,6,5.7176470588235295,4.0,17.0,1.0,0,0,0.0,0.0,0,9.0
1,7,5,8,10,397,256,28,10,1,73,50,70,1,8.76,6.0,13.0,0.0,6,10,60.0,0.6,0,9.272727272727272
1,16,4,7,8,468,174,23,14,0,107,102,18,6,6.294117647058823,2.0,8.0,2.0,0,1,0.0,0.0,0,5.428571428571429
2,14,1,2,16,74,511,3,24,1,95,84,36,7,6.785714285714286,16.0,22.0,2.0,1,1,100.0,1.0,1,4.5
1,6,6,15,6,188,289,7,38,1,52,42,78,1,7.428571428571429,7.0,14.0,0.0,25,17,147.05882352941177,1.4705882352941178,0,3.6
2,13,2,8,0,108,422,6,53,1,115,80,40,1,8.625,10.0,22.0,0.0,27,21,128.57142857142858,1.2857142857142858,0,9.789473684210527
1,4,1,3,1,512,132,10,16,2,34,25,95,1,8.16,19.0,22.0,0.0,7,9,77.77777777777779,0.7777777777777778,1,4.5
2,10,1,13,8,571,46,23,15,1,107,63,57,1,10.19047619047619,6.0,9.0,0.0,21,21,100.0,1.0,0,0.0
1,2,4,10,6,64,459,35,11,2,8,16,104,1,3.0,1.0,4.0,1.0,0,1,0.0,0.0,0,4.0
2,5,6,16,1,250,132,16,42,2,43,35,85,1,7.371428571428572,11.0,14.0,0.0,30,21,142.85714285714286,1.4285714285714286,0,8.4
1,18,6,3,18,261,71,10,16,0,136,113,7,5,7.221238938053098,3.0,7.0,0.0,4,4,100.0,1.0,0,5.727272727272728
2,13,4,0,10,64,160,28,10,1,92,84,36,4,6.571428571428571,6.0,14.0,1.0,33,31,106.4516129032258,1.064516129032258,0,4.857142857142857
1,8,2,13,8,242,239,18,46,1,47,49,71,1,5.755102040816327,12.0,19.0,0.0,23,24,95.83333333333334,0.9583333333333334,0,9.428571428571429
1,5,5,0,2,473,91,10,1,2,52,35,85,0,8.914285714285715,2.0,13.0,0.0,22,20,110.0,1.1,0,3.0
1,13,1,4,3,282,302,10,16,1,139,80,40,2,10.425,10.0,24.0,0.0,50,30,166.66666666666669,1.6666666666666667,0,10.5
2,5,6,6,16,88,275,2,23,2,45,38,82,1,7.105263157894737,13.0,18.0,0.0,14,11,127.27272727272728,1.2727272727272727,0,12.0
2,17,6,16,13,609,185,18,46,0,125,107,13,8,7.009345794392524,11.0,15.0,0.0,14,16,87.5,0.875,0,8.117647058823529
2,3,1,16,8,511,167,23,14,2,17,19,101,0,5.368421052631579,7.0,13.0,0.0,7,9,77.77777777777779,0.7777777777777778,0,5.0
2,6,1,18,6,512,355,16,42,1,60,35,85,0,10.285714285714286,7.0,18.0,0.0,16,15,106.66666666666669,1.0666666666666669,0,0.0
1,0,3,2,10,441,481,0,50,2,4,2,118,0,12.0,4.0,4.0,0.0,4,2,200.0,2.0,0,12.0
2,2,5,13,0,529,263,26,9,2,15,16,104,0,5.625,6.0,14.0,0.0,12,6,200.0,2.0,0,1.7999999999999998
2,12,2,16,13,30,403,3,25,1,114,74,46,3,9.243243243243242,8.0,13.0,1.0,20,16,125.0,1.25,1,6.947368421052632
1,17,8,8,10,501,436,26,55,0,122,112,8,5,6.535714285714286,2.0,17.0,1.0,36,42,85.71428571428571,0.8571428571428571,3,8.076923076923077
2,9,2,8,6,363,42,2,23,1,83,56,64,2,8.892857142857142,14.0,21.0,0.0,37,25,148.0,1.48,0,6.0
2,18,6,10,13,64,223,23,14,0,148,115,5,5,7.721739130434782,11.0,14.0,1.0,10,8,125.0,1.25,2,7.826086956521739
2,5,6,3,13,631,27,1,44,2,59,38,82,2,9.31578947368421,12.0,15.0,0.0,42,19,221.0526315789474,2.210526315789474,2,9.529411764705882
2,13,4,16,8,124,185,23,14,1,134,83,37,1,9.686746987951809,5.0,17.0,1.0,90,46,195.65217391304347,1.9565217391304348,0,8.4
1,9,6,8,16,661,262,2,23,1,72,61,59,2,7.081967213114755,5.0,18.0,1.0,14,7,200.0,2.0,0,8.0
1,2,2,10,3,664,146,26,9,2,14,13,107,0,6.461538461538462,9.0,14.0,0.0,1,6,16.666666666666664,0.1666666666666666,0,4.285714285714286
2,9,4,13,18,571,405,18,46,1,72,57,63,1,7.578947368421052,6.0,18.0,0.0,40,29,137.93103448275863,1.3793103448275863,0,7.333333333333333
1,10,5,16,13,203,225,18,47,1,81,67,53,1,7.253731343283582,5.0,15.0,0.0,21,13,161.53846153846155,1.6153846153846154,1,6.6
2,18,3,0,10,374,527,5,35,0,134,111,9,6,7.243243243243243,10.0,16.0,0.0,34,23,147.82608695652172,1.4782608695652173,0,9.0
2,11,4,16,0,30,353,8,27,1,80,70,50,4,6.857142857142858,8.0,16.0,1.0,20,21,95.23809523809524,0.9523809523809524,1,4.8
1,7,6,8,18,433,260,23,15,1,52,50,70,4,6.239999999999999,3.0,9.0,1.0,30,26,115.38461538461536,1.1538461538461535,1,3.6
2,17,3,10,4,283,199,32,45,0,131,105,15,5,7.485714285714286,4.0,12.0,1.0,9,10,90.0,0.9,2,7.8
1,16,3,6,10,95,527,26,5,0,126,101,19,6,7.485148514851486,7.0,13.0,2.0,1,1,100.0,1.0,1,8.571428571428571
1,16,2,4,10,282,192,26,55,0,123,100,20,3,7.38,6.0,17.0,0.0,17,14,121.42857142857142,1.2142857142857142,0,8.76923076923077
1,8,6,9,8,449,29,28,10,1,67,54,66,0,7.444444444444445,12.0,19.0,0.0,38,26,146.15384615384613,1.4615384615384617,0,12.0
2,1,1,11,7,196,415,26,9,2,10,6,114,0,10.0,10.0,10.0,0.0,0,0,0.0,0.0,0,0.0
2,1,5,11,8,501,270,23,14,2,13,10,110,1,7.8,5.0,13.0,1.0,9,6,150.0,1.5,1,4.5
2,16,1,10,1,154,140,13,22,0,119,102,18,4,7.0,11.0,16.0,1.0,10,10,100.0,1.0,0,4.4
1,10,2,16,0,629,371,34,49,1,90,63,57,0,8.571428571428571,7.0,19.0,0.0,44,32,137.5,1.375,0,8.307692307692308
1,10,1,5,2,467,239,1,32,1,61,66,54,6,5.545454545454546,7.0,18.0,2.0,8,11,72.72727272727273,0.7272727272727273,0,4.0
2,2,3,2,10,147,53,26,56,2,11,14,106,0,4.714285714285714,4.0,5.0,0.0,0,2,0.0,0.0,0,0.0
1,3,7,16,1,454,384,2,23,2,24,28,92,1,5.142857142857142,6.0,7.0,1.0,4,8,50.0,0.5,0,6.0
1,7,1,13,8,454,521,23,14,1,47,42,78,1,6.714285714285714,2.0,14.0,1.0,27,24,112.5,1.125,0,0.0
2,7,4,8,18,501,275,16,42,1,55,45,75,2,7.333333333333333,5.0,17.0,0.0,23,15,153.33333333333334,1.5333333333333334,0,7.333333333333333
1,4,2,13,3,50,527,26,5,2,27,28,92,0,5.785714285714286,10.0,14.0,0.0,14,10,140.0,1.4,0,4.875
1,19,4,6,8,202,261,30,30,0,153,120,0,7,7.65,10.0,22.0,1.0,59,45,131.11111111111111,1.3111111111111111,1,7.714285714285714
1,2,3,3,18,252,71,10,0,2,11,14,106,0,4.714285714285714,3.0,11.0,0.0,6,7,85.71428571428571,0.8571428571428571,0,2.25
1,6,2,12,17,512,88,3,24,1,40,37,83,1,6.486486486486486,6.0,16.0,0.0,21,22,95.45454545454544,0.9545454545454546,0,0.0
2,10,6,13,18,564,319,16,42,1,47,65,55,2,4.338461538461538,3.0,6.0,0.0,4,11,36.36363636363637,0.3636363636363636,0,3.6
1,8,4,8,16,194,522,23,14,1,76,51,69,1,8.941176470588236,5.0,18.0,0.0,43,27,159.25925925925927,1.5925925925925926,0,12.0
2,6,3,2,5,490,326,1,32,1,71,40,80,4,10.65,4.0,19.0,2.0,5,3,166.66666666666669,1.6666666666666667,0,12.0
1,5,5,10,2,477,255,26,56,2,71,36,84,0,11.833333333333334,13.0,26.0,0.0,45,23,195.65217391304347,1.9565217391304348,0,16.5
1,10,6,5,13,213,353,26,10,1,78,66,54,3,7.090909090909091,7.0,11.0,0.0,35,24,145.83333333333331,1.4583333333333333,0,6.0
2,15,1,10,18,64,71,16,42,0,125,90,30,1,8.333333333333334,8.0,20.0,0.0,61,40,152.5,1.525,1,4.666666666666667
2,17,3,18,16,192,161,26,56,0,115,107,13,9,6.4485981308411215,1.0,2.0,4.0,0,3,0.0,0.0,0,7.7142857142857135
2,0,3,5,18,591,71,1,32,2,3,2,118,0,9.0,3.0,3.0,0.0,2,1,200.0,2.0,0,9.0
2,7,2,10,0,477,443,10,1,1,69,46,74,0,9.0,9.0,18.0,0.0,34,24,141.66666666666669,1.4166666666666667,0,6.0
1,16,7,6,13,146,183,7,37,0,152,103,17,2,8.854368932038835,12.0,16.0,0.0,34,23,147.82608695652172,1.4782608695652173,1,6.333333333333333
2,10,3,3,16,261,262,2,23,1,79,64,56,3,7.40625,6.0,12.0,1.0,3,3,100.0,1.0,1,7.7142857142857135
2,11,6,13,18,562,481,35,11,1,72,74,46,1,5.837837837837838,7.0,10.0,1.0,2,4,50.0,0.5,0,6.666666666666667
1,5,5,12,8,512,482,26,56,2,59,35,85,2,10.114285714285716,12.0,16.0,0.0,16,16,100.0,1.0,0,9.6
2,8,1,14,3,451,410,30,30,1,55,51,69,5,6.470588235294118,3.0,5.0,2.0,1,1,100.0,1.0,1,5.538461538461539
1,12,5,16,18,30,85,3,25,1,122,76,44,2,9.63157894736842,17.0,29.0,0.0,57,35,162.85714285714286,1.6285714285714286,0,17.4
1,8,1,8,16,486,161,2,23,1,86,51,69,2,10.117647058823527,13.0,25.0,1.0,2,2,100.0,1.0,0,6.0
2,2,1,3,0,147,84,8,27,2,17,12,108,0,8.5,11.0,17.0,0.0,3,5,60.0,0.6,0,6.0
1,19,1,8,10,637,192,26,56,0,167,120,0,9,8.35,11.0,12.0,2.0,68,48,141.66666666666669,1.4166666666666667,2,5.333333333333333
2,11,4,8,10,397,256,30,31,1,83,69,51,3,7.217391304347826,9.0,17.0,1.0,8,6,133.33333333333331,1.3333333333333333,1,8.4
2,14,7,5,18,146,71,1,32,1,113,91,29,2,7.450549450549451,5.0,15.0,0.0,12,15,80.0,0.8,0,6.5
2,2,5,3,13,624,400,10,16,2,20,17,103,0,7.0588235294117645,11.0,17.0,0.0,16,13,123.07692307692308,1.2307692307692308,0,8.181818181818182
2,8,5,10,0,231,173,8,26,1,57,53,67,2,6.452830188679245,4.0,11.0,0.0,18,16,112.5,1.125,0,4.5
2,3,2,13,16,409,191,6,53,2,12,19,101,0,3.789473684210527,8.0,10.0,0.0,2,6,33.33333333333333,0.3333333333333333,0,1.7142857142857142
2,9,2,8,0,373,353,8,27,1,77,59,61,2,7.830508474576271,4.0,9.0,0.0,36,36,100.0,1.0,0,6.0
1,14,5,16,3,559,507,2,23,1,101,93,27,3,6.516129032258065,5.0,18.0,0.0,51,41,124.39024390243902,1.2439024390243902,0,6.260869565217391
2,4,5,16,15,629,22,2,23,2,34,28,92,0,7.285714285714286,11.0,24.0,0.0,12,11,109.09090909090908,1.0909090909090908,0,6.0
1,3,3,8,10,637,88,26,56,2,27,22,98,1,7.363636363636364,14.0,16.0,1.0,13,8,162.5,1.625,1,6.0
2,6,5,3,8,194,275,19,34,1,53,42,78,0,7.571428571428571,6.0,13.0,0.0,18,24,75.0,0.75,0,9.0
1,2,3,3,18,449,137,10,16,2,7,13,107,0,3.230769230769231,2.0,7.0,0.0,4,9,44.44444444444444,0.4444444444444444,0,3.0
1,0,5,9,0,296,128,24,4,2,1,4,116,0,1.5,1.0,1.0,0.0,0,3,0.0,0.0,0,1.5
1,3,1,0,3,340,492,8,27,2,25,18,102,0,8.333333333333334,6.0,13.0,0.0,16,7,228.57142857142856,2.2857142857142856,0,7.0
1,16,4,16,5,629,302,26,6,0,126,99,21,2,7.636363636363637,10.0,13.0,0.0,58,53,109.43396226415094,1.0943396226415094,0,8.857142857142858
2,1,5,3,4,490,344,20,17,2,15,10,110,1,9.0,9.0,15.0,1.0,4,1,400.0,4.0,1,12.0
1,19,4,13,16,60,370,18,46,0,119,119,1,6,6.0,12.0,17.0,0.0,24,17,141.1764705882353,1.411764705882353,2,7.5
2,10,3,8,16,39,447,2,23,1,70,67,53,4,6.268656716417911,3.0,9.0,2.0,0,0,0.0,0.0,1,8.25
2,7,7,0,6,510,504,11,18,1,70,50,70,2,8.399999999999999,10.0,21.0,0.0,14,8,175.0,1.75,0,10.153846153846157
2,17,3,5,10,504,88,26,56,0,157,105,15,8,8.971428571428572,11.0,26.0,0.0,47,20,235.0,2.35,0,18.0
2,8,3,12,17,493,234,11,19,1,101,51,69,2,11.882352941176473,17.0,24.0,0.0,55,23,239.1304347826087,2.391304347826087,0,15.0
1,9,6,9,8,449,482,28,10,1,82,60,60,0,8.2,15.0,27.0,0.0,40,29,137.93103448275863,1.3793103448275863,0,10.90909090909091
2,12,1,6,13,88,456,7,40,1,78,76,44,4,6.157894736842105,10.0,13.0,0.0,14,14,100.0,1.0,1,4.4
1,0,1,13,10,242,133,28,10,2,0,0,120,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
1,5,2,3,0,490,443,10,0,2,35,33,87,1,6.363636363636363,11.0,16.0,1.0,3,2,150.0,1.5,0,12.0
1,12,6,13,8,661,22,1,44,1,105,80,40,3,7.875,6.0,11.0,0.0,15,13,115.38461538461536,1.1538461538461535,1,7.411764705882352
2,17,3,18,10,147,282,16,42,0,136,106,14,3,7.698113207547169,10.0,25.0,0.0,81,59,137.28813559322032,1.3728813559322033,0,8.1
2,17,3,13,0,570,118,18,46,0,134,103,17,4,7.805825242718446,6.0,16.0,0.0,16,15,106.66666666666669,1.0666666666666669,1,4.285714285714286
2,8,3,18,2,396,293,26,6,1,45,51,69,3,5.294117647058823,4.0,9.0,1.0,1,3,33.33333333333333,0.3333333333333333,1,2.25
2,6,2,8,5,637,523,1,32,1,44,37,83,2,7.135135135135135,7.0,16.0,0.0,18,13,138.46153846153845,1.3846153846153846,0,6.0
1,18,2,8,16,250,527,23,14,0,168,113,7,1,8.920353982300886,6.0,22.0,0.0,28,22,127.27272727272728,1.2727272727272727,0,10.5
1,16,2,0,8,374,22,6,53,0,141,103,17,2,8.213592233009708,12.0,19.0,0.0,24,18,133.33333333333331,1.3333333333333333,0,5.684210526315789
2,12,5,16,13,322,435,18,46,1,115,76,44,4,9.078947368421051,2.0,13.0,1.0,0,0,0.0,0.0,1,9.75
1,17,4,9,12,259,374,30,31,0,126,109,11,6,6.935779816513761,12.0,15.0,0.0,11,7,157.14285714285714,1.5714285714285714,1,6.857142857142857
2,7,5,0,6,473,398,0,50,1,65,48,72,0,8.125,5.0,11.0,0.0,20,22,90.9090909090909,0.9090909090909092,0,9.6
1,13,3,6,3,431,261,11,18,1,117,84,36,1,8.357142857142858,20.0,28.0,0.0,61,51,119.6078431372549,1.196078431372549,1,4.0
